208.115.113.89 - - [30/Sep/2015:17:08:38 -0700] "GET /about.html HTTP/1.1" 200 7245 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:21:53:49 -0700] "GET /works/animations/indefinable_moods.html HTTP/1.1" 200 7958 "http://kathymoods.org/works/animations.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
180.76.15.17 - - [30/Sep/2015:21:54:21 -0700] "GET / HTTP/1.1" 200 2817 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.kathymoods.org"
24.205.26.49 - - [30/Sep/2015:21:54:24 -0700] "GET /img/paintings/Thumbs_Paintings/KathySmith_Painting.009.jpg HTTP/1.1" 200 28948 "http://kathymoods.org/works/paintings.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [30/Sep/2015:21:54:33 -0700] "GET /credits.html HTTP/1.1" 200 4375 "http://kathymoods.org/contact.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:21:54:43 -0700] "GET /works/animations/delirium.html HTTP/1.1" 200 7275 "http://kathymoods.org/works/animations.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:21:55:41 -0700] "GET /works/animations/ayers_rock_animation.html HTTP/1.1" 200 7158 "http://kathymoods.org/works/animations.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:01:48 -0700] "GET /css/jquery.fadeshow-0.1.1.min.css HTTP/1.1" 200 808 "http://kathymoods.org/exhibitions.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
165.215.209.15 - - [30/Sep/2015:22:02:21 -0700] "GET /cv.pdf HTTP/1.1" 404 89 "-" "ScholarUniverse/0.8 (Nutch; http://scholaruniverse.com/bot.jsp; fetch-agent@scholaruniverse.com)" "www.kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:04:10 -0700] "GET /works/digital_prints.html HTTP/1.1" 200 14148 "http://kathymoods.org/works/animation_artwork.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:33:21 -0700] "GET /works/current_work.html HTTP/1.1" 200 7012 "http://kathymoods.org/works/animations/delirium.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:33:29 -0700] "GET /img/paintings/Large_Paintings/KathySmith_Painting.001.jpg HTTP/1.1" 200 163150 "http://kathymoods.org/works/paintings.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:33:30 -0700] "GET /img/paintings/Large_Paintings/KathySmith_Painting.002.jpg HTTP/1.1" 200 141038 "http://kathymoods.org/works/paintings.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:33:58 -0700] "GET /img/paintings/Large_Paintings/KathySmith_Painting.012.jpg HTTP/1.1" 200 202514 "http://kathymoods.org/works/paintings.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:34:00 -0700] "GET /img/paintings/Large_Paintings/KathySmith_Painting.013.jpg HTTP/1.1" 200 144995 "http://kathymoods.org/works/paintings.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:34:01 -0700] "GET /img/paintings/Large_Paintings/KathySmith_Painting.014.jpg HTTP/1.1" 200 102885 "http://kathymoods.org/works/paintings.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:35:10 -0700] "GET /works/animations/holographic_installation.html HTTP/1.1" 200 7180 "http://kathymoods.org/works/animations.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:36:36 -0700] "GET /works/animations/change_of_place.html HTTP/1.1" 200 7220 "http://kathymoods.org/works/animations.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:45:36 -0700] "GET /works/paintings.html HTTP/1.1" 200 12875 "http://kathymoods.org/works/animations.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:49:16 -0700] "GET /img/animation_artwork/Large_AnimationArtwork/KathySmithAA.002.jpg HTTP/1.1" 200 137639 "http://kathymoods.org/works/animation_artwork.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:49:27 -0700] "GET /img/animation_artwork/Large_AnimationArtwork/KathySmithAA.006.jpg HTTP/1.1" 200 653783 "http://kathymoods.org/works/animation_artwork.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:51:21 -0700] "GET /img/animation_artwork/Large_AnimationArtwork/KathySmithAA.026.jpg HTTP/1.1" 200 689350 "http://kathymoods.org/works/animation_artwork.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:22:52:18 -0700] "GET /img/digital_prints/Large_Digital_Prints/KathySmith_DP.015.jpg HTTP/1.1" 200 796514 "http://kathymoods.org/works/digital_prints.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:23:13:10 -0700] "GET /css/jquery.fadeshow-0.1.1.min.css HTTP/1.1" 200 808 "http://kathymoods.org/exhibitions.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:08:01 -0700] "GET /img/bg/KathyM.011.jpg HTTP/1.1" 200 271290 "http://kathymoods.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:08:02 -0700] "GET /img/bg/KathyM.018.jpg HTTP/1.1" 200 771720 "http://kathymoods.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:08:02 -0700] "GET /img/bg/KathyM.008.jpg HTTP/1.1" 200 795201 "http://kathymoods.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:08:02 -0700] "GET /img/bg/KathyM.017.jpg HTTP/1.1" 200 556965 "http://kathymoods.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:08:02 -0700] "GET /img/bg/KathyM.019.jpg HTTP/1.1" 200 255062 "http://kathymoods.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:08:02 -0700] "GET /img/bg/KathyM.012.jpg HTTP/1.1" 200 356859 "http://kathymoods.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:08:02 -0700] "GET /img/bg/KathyM.016.jpg HTTP/1.1" 200 752781 "http://kathymoods.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:08:03 -0700] "GET /img/bg/KathyM.007.jpg HTTP/1.1" 200 302667 "http://kathymoods.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:08:03 -0700] "GET /img/bg/KathyM.015.jpg HTTP/1.1" 200 692605 "http://kathymoods.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:24:01 -0700] "GET /about/biography.html HTTP/1.1" 200 8633 "http://kathymoods.org/credits.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:24:01 -0700] "GET /css/style.css HTTP/1.1" 200 5195 "http://kathymoods.org/about/biography.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:26:42 -0700] "GET /css/style.css HTTP/1.1" 200 5195 "http://kathymoods.org/about/collections.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:26:42 -0700] "GET /js/script.js HTTP/1.1" 200 790 "http://kathymoods.org/about/collections.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:26:52 -0700] "GET /credits.html HTTP/1.1" 200 4375 "http://kathymoods.org/works/current_work.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
24.205.26.49 - - [01/Oct/2015:01:26:55 -0700] "GET /works/current_work.html HTTP/1.1" 200 7012 "http://kathymoods.org/contact.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
58.111.83.213 - - [01/Oct/2015:01:32:12 -0700] "GET /img/bg/KathyM.014.jpg HTTP/1.1" 200 293534 "http://kathymoods.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
207.46.13.53 - - [01/Oct/2015:02:47:45 -0700] "GET / HTTP/1.1" 200 2817 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.kathymoods.org"
40.118.245.21 - - [01/Oct/2015:03:19:18 -0700] "GET / HTTP/1.1" 200 2817 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.04506; .NET CLR 3.5.21022; InfoPath.2; BitTitan)" "www.kathymoods.org"
177.134.14.226 - - [01/Oct/2015:04:34:51 -0700] "GET / HTTP/1.1" 200 2817 "http://justprofit.xyz" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36" "kathymoods.org"
177.134.14.226 - - [01/Oct/2015:04:34:52 -0700] "GET /img/bg/KathyM.001.jpg HTTP/1.1" 200 310833 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36" "kathymoods.org"
177.134.14.226 - - [01/Oct/2015:04:34:52 -0700] "GET /img/bg/KathyM.002.jpg HTTP/1.1" 200 440749 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36" "kathymoods.org"
177.134.14.226 - - [01/Oct/2015:04:34:53 -0700] "GET /img/bg/KathyM.005.jpg HTTP/1.1" 200 546272 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36" "kathymoods.org"
177.134.14.226 - - [01/Oct/2015:04:34:54 -0700] "GET /img/bg/KathyM.011.jpg HTTP/1.1" 200 271290 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36" "kathymoods.org"
177.134.14.226 - - [01/Oct/2015:04:34:55 -0700] "GET /img/bg/KathyM.009.jpg HTTP/1.1" 200 830843 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36" "kathymoods.org"
177.134.14.226 - - [01/Oct/2015:04:34:55 -0700] "GET /img/bg/KathyM.008.jpg HTTP/1.1" 200 795201 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36" "kathymoods.org"
177.134.14.226 - - [01/Oct/2015:04:34:56 -0700] "GET /img/bg/KathyM.015.jpg HTTP/1.1" 200 692605 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36" "kathymoods.org"
177.134.14.226 - - [01/Oct/2015:04:34:57 -0700] "GET /img/bg/KathyM.019.jpg HTTP/1.1" 200 255062 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36" "kathymoods.org"
177.134.14.226 - - [01/Oct/2015:04:34:57 -0700] "GET /img/bg/KathyM.020.jpg HTTP/1.1" 200 139210 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36" "kathymoods.org"
